id,employer_industry_id,employer_logo_url,name
15554,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/15554/original/hs-emp-logo-data.?1468433623,Adobe Systems
22194,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/22194/original/hs-emp-logo-data.?1566496217,Gusto
8440,Telecommunications,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/8440/original/hs-emp-logo-data.?1598559581,AT&T
71374,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/71374/original/hs-emp-logo-data.?1541003656,"Arcesium, LLC"
22003,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/22003/original/hs-emp-logo-data.?1517240194,Amazon
20014,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/20014/original/hs-emp-logo-data.?1566240082,Wayfair
17121,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/17121/original/hs-emp-logo-data.?1540967639,Benchling
450736,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/450736/original/hs-emp-logo-data.?1578865123,Bodo.ai
27290,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/27290/original/hs-emp-logo-data.?1471876549,Datadog
502795,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/502795/original/hs-emp-logo-data.?1630556031,Anyscale
35742,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/35742/original/hs-emp-logo-data.?1550018533,PayPal
534600,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/534600/original/hs-emp-logo-data.?1585163535,Instabase
19453,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/19453/original/hs-emp-logo-data.?1572306471,Palantir Technologies
32767,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/32767/original/hs-emp-logo-data.?1585748994,Zocdoc
18955,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/18955/original/hs-emp-logo-data.?1512588351,"Stripe, Inc."
18929,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/18929/original/hs-emp-logo-data.?1565123094,Dropbox
66452,Computer Networking,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/66452/original/hs-emp-logo-data.?1600175267,Lumen
19598,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/19598/original/hs-emp-logo-data.?1630080430,Broadway Technology
301421,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/301421/original/hs-emp-logo-data.?1529368181,Sentry.io
680965,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/680965/original/hs-emp-logo-data.?1629468857,Modern Treasury
227387,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/227387/original/hs-emp-logo-data.?1512184686,Datavant
20743,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/20743/original/hs-emp-logo-data.?1599085836,Qumulo
16670,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/16670/original/hs-emp-logo-data.?1566655170,Yext
588396,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/588396/original/hs-emp-logo-data.?1607537240,Eightfold AI
15059,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/15059/original/hs-emp-logo-data.?1591726075,Qualtrics
37065,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/37065/original/hs-emp-logo-data.?1611250454,Databricks
8750,Electronic & Computer Hardware,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/8750/original/hs-emp-logo-data.?1626109580,IBM
13989,Investment / Portfolio Management,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/13989/original/hs-emp-logo-data.?1505338173,Akuna Capital
13019,Investment / Portfolio Management,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/13019/original/hs-emp-logo-data.?1504727633,Optiver
609559,Electronic & Computer Hardware,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/609559/original/hs-emp-logo-data.?1614365744,Multiply Labs
17603,Investment / Portfolio Management,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/17603/original/hs-emp-logo-data.?1614797965,Two Sigma
466139,Investment Banking,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/466139/original/hs-emp-logo-data.?1566326881,Chime
13920,Commercial Banking & Credit,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/13920/original/hs-emp-logo-data.?1486489514,Mastercard
41893,Transportation & Logistics,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/41893/original/hs-emp-logo-data.?1558082609,Flexport
224824,Other Industries,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/224824/original/hs-emp-logo-data.?1511290996,Chicago Venture Partners
18383,Investment Banking,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/18383/original/hs-emp-logo-data.?1523313588,JPMorgan Chase & Co.
18627,Computer Networking,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/18627/original/hs-emp-logo-data.?1547749744,Duolingo
240109,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/240109/original/hs-emp-logo-data.?1618865391,"Nuro, Inc."
18678,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/18678/original/hs-emp-logo-data.?1553184271,C3.ai
123324,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/123324/original/hs-emp-logo-data.?1487285116,"Zoom Video Communications, Inc."
603240,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/603240/original/hs-emp-logo-data.?1612883650,DevRev
131469,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/131469/original/hs-emp-logo-data.?1617234048,Better
172975,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/172975/original/hs-emp-logo-data.?1499764470,Health at Scale Corporation
8959,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/8959/original/hs-emp-logo-data.?1623254831,Indeed
287633,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/287633/original/hs-emp-logo-data.?1583934386,Sezzle
38489,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/38489/original/hs-emp-logo-data.?1596497412,ServiceNow
17130,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/17130/original/hs-emp-logo-data.?1435354430,Pure Storage
88961,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/88961/original/hs-emp-logo-data.?1613527774,TuSimple
64210,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/64210/original/hs-emp-logo-data.?1569878097,DocuSign
8958,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/8958/original/hs-emp-logo-data.?1477436749,eBay
15002,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/15002/original/hs-emp-logo-data.?1600177614,Citrix
79051,Computer Networking,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/79051/original/hs-emp-logo-data.?1519413871,MSR Cosmos
337852,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/337852/original/hs-emp-logo-data.?1535747009,Mobomo LLC
18561,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/18561/original/hs-emp-logo-data.?1610121756,CAI
645509,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/645509/original/hs-emp-logo-data.?1621360714,PartsTrader LLC
26908,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/26908/original/hs-emp-logo-data.?1597018100,Circle Internet Financial
126707,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/126707/original/hs-emp-logo-data.?1616474789,Youland
178994,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/178994/original/hs-emp-logo-data.?1617891870,Attentive
44961,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/44961/original/hs-emp-logo-data.?1445549869,ZipRecruiter
480519,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/480519/original/hs-emp-logo-data.?1617765844,Kintsugi
594379,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/594379/original/hs-emp-logo-data.?1610565264,Project N
561164,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/561164/original/hs-emp-logo-data.?1597817820,ApertureData Inc
187119,Internet & Software,https://handshake-production-cdn.joinhandshake.com/static_assets/default_institution_1.png,Bitwise
572260,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/572260/original/hs-emp-logo-data.?1611627257,SAV
551839,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/551839/original/hs-emp-logo-data.?1594690826,Wanderlog
356720,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/356720/original/hs-emp-logo-data.?1553616496,"Blueera Technologies, Inc."
350940,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/350940/original/hs-emp-logo-data.?1538501969,"Skill Voice, Inc."
282266,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/282266/original/hs-emp-logo-data.?1525291163,Snackpass
664726,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/664726/original/hs-emp-logo-data.?1632415127,Uprise
302508,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/302508/original/hs-emp-logo-data.?1529529321,Hive
191295,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/191295/original/hs-emp-logo-data.?1579805261,GetUpside
508984,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/508984/original/hs-emp-logo-data.?1588025292,CharterUP
46779,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/46779/original/hs-emp-logo-data.?1447776142,iManage
21852,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/21852/original/hs-emp-logo-data.?1615226980,Strata Decision Technology
24724,Investment / Portfolio Management,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/24724/original/hs-emp-logo-data.?1438807008,Robinhood
30779,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/30779/original/hs-emp-logo-data.?1440617138,"Reservoir Labs, Inc."
173988,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/173988/original/hs-emp-logo-data.?1567901382,4Degrees
681008,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/681008/original/hs-emp-logo-data.?1629473419,"Paperclip Technoligies, Inc."
216071,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/216071/original/hs-emp-logo-data.?1631569810,r2c
17813,Electronic & Computer Hardware,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/17813/original/hs-emp-logo-data.?1437067060,NVIDIA Corporation
8932,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/8932/original/hs-emp-logo-data.?1632763874,Microsoft
390135,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/390135/original/hs-emp-logo-data.?1548860306,Bluespace Technologies
680106,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/680106/original/hs-emp-logo-data.?1629323541,Linea Labs
312726,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/312726/original/hs-emp-logo-data.?1531931634,doxo
90052,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/90052/original/hs-emp-logo-data.?1470431055,Qualia
631516,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/631516/original/hs-emp-logo-data.?1618838682,Sandbox Banking
220509,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/220509/original/hs-emp-logo-data.?1510096262,MAQ Software
191579,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/191579/original/hs-emp-logo-data.?1531751213,Americaneagle.com
380289,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/380289/original/hs-emp-logo-data.?1546889879,Lilt
74222,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/74222/original/hs-emp-logo-data.?1500924718,Tech Mahindra Americas Inc
35186,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/35186/original/hs-emp-logo-data.?1600456045,Pronto Progress
39170,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/39170/original/hs-emp-logo-data.?1574351653,The Trade Desk
665114,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/665114/original/hs-emp-logo-data.?1626287204,OctoML
72793,Internet & Software,https://handshake-production-cdn.joinhandshake.com/static_assets/default_institution_1.png,Pozent Corporation
14043,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/14043/original/hs-emp-logo-data.?1600694268,SS&C Eze
14654,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/14654/original/hs-emp-logo-data.?1568744743,Zscaler Inc.
17104,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/17104/original/hs-emp-logo-data.?1564095364,DoorDash
155085,Manufacturing,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/155085/original/hs-emp-logo-data.?1565285014,AGCO Acceleration Center
98554,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/98554/original/hs-emp-logo-data.?1472845206,S4M
700640,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/700640/original/hs-emp-logo-data.?1633470999,One North
698238,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/698238/original/hs-emp-logo-data.?1632938115,Amun 21Shares
586699,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/586699/original/hs-emp-logo-data.?1606832772,Heyday
429901,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/429901/original/hs-emp-logo-data.?1557173650,Ava Labs
13087,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/13087/original/hs-emp-logo-data.?1611330777,"Hireology, Inc."
51872,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/51872/original/hs-emp-logo-data.?1503435338,REAL Software Systems
652863,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/652863/original/hs-emp-logo-data.?1627643693,Signal AI
441636,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/441636/original/hs-emp-logo-data.?1560202756,Manifest
497298,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/497298/original/hs-emp-logo-data.?1573787662,OneSignal
371225,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/371225/original/hs-emp-logo-data.?1543602105,SimSpace
26758,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/26758/original/hs-emp-logo-data.?1524508371,PCS Global Tech
198162,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/198162/original/hs-emp-logo-data.?1622470876,Urban Array
537558,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/537558/original/hs-emp-logo-data.?1587670589,Sunixa Solutions Inc.
28922,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/28922/original/hs-emp-logo-data.?1579203373,Clarity Solutions Group LLC DBA KANERAI
238109,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/238109/original/hs-emp-logo-data.?1516064999,"Informed, Inc"
297910,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/297910/original/hs-emp-logo-data.?1587415131,CLOSTRA
520227,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/520227/original/hs-emp-logo-data.?1581018379,Cygnus Professionals Inc
36052,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/36052/original/hs-emp-logo-data.?1597237104,Galatea Associates
54064,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/54064/original/hs-emp-logo-data.?1453851306,iboss
265901,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/265901/original/hs-emp-logo-data.?1522159292,Keypixel Software Solutions
40175,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/40175/original/hs-emp-logo-data.?1460483528,ShowingTime
346682,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/346682/original/hs-emp-logo-data.?1619468650,Tales
521207,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/521207/original/hs-emp-logo-data.?1581354651,Atakama
76649,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/76649/original/hs-emp-logo-data.?1624961967,Elastic
634863,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/634863/original/hs-emp-logo-data.?1619386775,Acho
228620,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/228620/original/hs-emp-logo-data.?1547830946,Paradox
16929,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/16929/original/hs-emp-logo-data.?1571685777,Antra Inc.
411133,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/411133/original/hs-emp-logo-data.?1608770088,Torch Technology
152451,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/152451/original/hs-emp-logo-data.?1494370515,EDO
102362,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/102362/original/hs-emp-logo-data.?1597662813,Virtalica
143662,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/143662/original/hs-emp-logo-data.?1491862956,Inventables
604914,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/604914/original/hs-emp-logo-data.?1613171534,PYYNE Digital
557242,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/557242/original/hs-emp-logo-data.?1596655730,Common Sense Machines
43133,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/43133/original/hs-emp-logo-data.?1612803820,NTT DATA
17356,Manufacturing,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/17356/original/hs-emp-logo-open-uri20160913-3-dpbyep.?1473747946,Texas Instruments Inc.
560268,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/560268/original/hs-emp-logo-data.?1597615561,Orchard
151059,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/151059/original/hs-emp-logo-data.?1493937795,Echelon Consulting
19574,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/19574/original/hs-emp-logo-data.?1629751507,SeatGeek
600048,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/600048/original/hs-emp-logo-data.?1611954227,Ribbon Health
501429,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/501429/original/hs-emp-logo-data.?1575432773,"Finix Payments, Inc."
623112,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/623112/original/hs-emp-logo-data.?1626271156,Devron
11227,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/11227/original/hs-emp-logo-data.?1477436876,"Google, Inc."
152656,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/152656/original/hs-emp-logo-data.?1494440457,Fieldwire
18984,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/18984/original/hs-emp-logo-data.?1632426070,Sprinklr
450811,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/450811/original/hs-emp-logo-data.?1562860952,Techouts Inc
9158,Management Consulting,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/9158/original/hs-emp-logo-data.?1501181677,Ethos Group
366321,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/366321/original/hs-emp-logo-data.?1631641720,TikTok
32098,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/32098/original/hs-emp-logo-data.?1562866190,Twilio
506992,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/506992/original/hs-emp-logo-data.?1577829739,viaMaven
20711,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/20711/original/hs-emp-logo-data.?1565273160,Charles River Development
10873,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/10873/original/hs-emp-logo-data.?1630108747,Yelp
19292,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/19292/original/hs-emp-logo-data.?1436474427,Princeton Consultants
40252,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/40252/original/hs-emp-logo-data.?1447098915,innRoad
407371,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/407371/original/hs-emp-logo-data.?1552498277,Ioneq Inc.
145484,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/145484/original/hs-emp-logo-data.?1588927952,Simon Data
211095,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/211095/original/hs-emp-logo-data.?1507577068,True Impact
402684,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/402684/original/hs-emp-logo-data.?1551472323,LogicGate
309279,Computer Networking,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/309279/original/hs-emp-logo-data.?1557932185,Techouts
14582,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/14582/original/hs-emp-logo-data.?1616093055,"Utilities International, Inc."
126303,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/126303/original/hs-emp-logo-data.?1485466239,Teachers Pay Teachers
58475,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/58475/original/hs-emp-logo-data.?1457020935,Salesforce
93669,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/93669/original/hs-emp-logo-data.?1624636174,inriver
339339,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/339339/original/hs-emp-logo-data.?1536174043,Kapwing
118837,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/118837/original/hs-emp-logo-data.?1557508967,Correlation One
19317,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/19317/original/hs-emp-logo-data.?1634132821,Cleo
36711,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/36711/original/hs-emp-logo-data.?1440796846,"Clover Network, Inc."
700339,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/700339/original/hs-emp-logo-data.?1633449572,Grandview Technology Solutions
149801,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/149801/original/hs-emp-logo-data.?1548784795,Marqeta
292108,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/292108/original/hs-emp-logo-data.?1561766916,CCS Global Tech
502980,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/502980/original/hs-emp-logo-data.?1606316562,Pinwheel
24146,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/24146/original/hs-emp-logo-data.?1597243861,LogicMonitor
13406,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/13406/original/hs-emp-logo-data.?1598295847,Oracle
29350,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/29350/original/hs-emp-logo-data.?1585773011,"Marlabs, Inc."
27807,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/27807/original/hs-emp-logo-data.?1479157575,Fastly
17109,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/17109/original/hs-emp-logo-data.?1517868926,Fivestars
32488,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/32488/original/hs-emp-logo-data.?1447114521,Whitepages
499013,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/499013/original/hs-emp-logo-data.?1631553041,Tonic
706753,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/706753/original/hs-emp-logo-data.?1634836048,Threekit
85224,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/85224/original/hs-emp-logo-data.?1525706273,"Beacon Platform, Inc."
382101,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/382101/original/hs-emp-logo-data.?1607543941,CrowdAI
709758,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/709758/original/hs-emp-logo-data.?1635525437,Sellout
447364,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/447364/original/hs-emp-logo-data.?1561678857,BLADE
604593,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/604593/original/hs-emp-logo-data.?1632820283,Impact.com
186089,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/186089/original/hs-emp-logo-data.?1502210058,"PSC Group, LLC"
98982,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/98982/original/hs-emp-logo-data.?1519061052,Securonix
385093,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/385093/original/hs-emp-logo-data.?1549663251,eCloud Labs
29588,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/29588/original/hs-emp-logo-data.?1579722131,Mobile Programming LLC
333750,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/333750/original/hs-emp-logo-data.?1535122508,Qooper
116614,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/116614/original/hs-emp-logo-data.?1565796570,Sumo Logic
65013,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/65013/original/hs-emp-logo-data.?1617830115,Cogent Infotech
19615,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/19615/original/hs-emp-logo-data.?1631733134,Infosys
17896,Computer Networking,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/17896/original/hs-emp-logo-data.?1630597694,World Wide Technology
17438,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/17438/original/hs-emp-logo-data.?1628190680,BrightEdge
40216,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/40216/original/hs-emp-logo-data.?1511803434,Riskonnect
676229,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/676229/original/hs-emp-logo-data.?1628635290,Peregrine
308115,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/308115/original/hs-emp-logo-data.?1530891099,AccuLynx
126343,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/126343/original/hs-emp-logo-data.?1485470742,Swoop Search
684159,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/684159/original/hs-emp-logo-data.?1630012854,CoinTracker
263497,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/263497/original/hs-emp-logo-data.?1600726506,"Moloco, Inc."
19230,Investment / Portfolio Management,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/19230/original/hs-emp-logo-data.?1573539129,SIG
81353,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/81353/original/hs-emp-logo-data.?1467393031,Sprout Social
30408,Internet & Software,https://s3.amazonaws.com/handshake.production/app/public/assets/institutions/30408/original/hs-emp-logo-data.?1496264104,Pocket Gems
